exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7688525, OMP = 5961956
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 9253668, OMP = 6495564
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6810244, OMP = 8524604
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 5635223, OMP = 9043846
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 5513649, OMP = 7663701
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 7991733, OMP = 5919048
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 6483562, OMP = 9063926
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 8838557, OMP = 7870653
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 5622053, OMP = 7249423
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 1048576, ORIG = 8073528, OMP = 5886034
