exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41397165, OMP = 45919259
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41182022, OMP = 45503923
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41363131, OMP = 45315276
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40765283, OMP = 45074081
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40876142, OMP = 45136933
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40806977, OMP = 45258009
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41257831, OMP = 45428918
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40130735, OMP = 44640621
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40709997, OMP = 45262782
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 32, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41052419, OMP = 45490739
