exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 10240359, OMP = 4009222
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8858763, OMP = 5815481
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5592482, OMP = 6396522
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9018553, OMP = 7041303
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8622998, OMP = 4071845
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8831101, OMP = 3954625
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8635081, OMP = 6718847
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6893794, OMP = 5866294
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9055123, OMP = 4032246
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 16, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6743993, OMP = 4030869
