exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8103125, OMP = 4965573
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8256580, OMP = 7196301
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5699545, OMP = 5172309
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8435531, OMP = 7423792
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5541162, OMP = 6706283
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8634550, OMP = 4572507
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5544443, OMP = 4684112
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8196011, OMP = 5385716
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6818633, OMP = 7949379
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = DYNAMIC, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5560317, OMP = 8289353
