exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 41158097, OMP = 31439927
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 40619264, OMP = 30565234
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 39932827, OMP = 31567318
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 43641171, OMP = 29340324
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 41221544, OMP = 31736290
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 40967550, OMP = 37400189
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 43695676, OMP = 31705540
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 39752183, OMP = 33123090
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 41262384, OMP = 31762013
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 16, num_threads = 4,
version = OMP, num_threads = 4, N = 8388608, ORIG = 39971936, OMP = 31636309
