exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40601725, OMP = 41696606
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41304351, OMP = 42261200
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41663467, OMP = 42079619
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40079521, OMP = 42655530
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41274083, OMP = 42099647
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41071729, OMP = 42218303
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40500776, OMP = 41523959
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 42509511, OMP = 41340165
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 40712620, OMP = 41836585
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 64, num_threads = 1,
version = OMP, num_threads = 1, N = 8388608, ORIG = 41161422, OMP = 41989073
