exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 39956218, OMP = 636128536
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41056002, OMP = 615183853
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41158908, OMP = 616165788
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 42659134, OMP = 609384402
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41015593, OMP = 623219199
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41797665, OMP = 619299300
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41647586, OMP = 635577749
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 39623192, OMP = 617231117
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 40244742, OMP = 610066547
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 128, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41132443, OMP = 609038359
