exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8446283, OMP = 4015346
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6201583, OMP = 3999663
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7201869, OMP = 5919112
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7563529, OMP = 7285474
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5544895, OMP = 7417639
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8792468, OMP = 4909501
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7208054, OMP = 4010037
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6929206, OMP = 5371397
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8369629, OMP = 4172319
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6144381, OMP = 3996191
