exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7973628, OMP = 44793224
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6943891, OMP = 45765397
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6457656, OMP = 44124622
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6265198, OMP = 46208094
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8654373, OMP = 45995220
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 6127022, OMP = 44865845
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7916418, OMP = 44354350
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8223419, OMP = 44298687
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8606713, OMP = 41492609
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8127041, OMP = 44779914
