exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41279489, OMP = 28777361
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41258563, OMP = 29008954
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41258791, OMP = 28761131
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 40924290, OMP = 28940388
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41414056, OMP = 28772966
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 40914805, OMP = 28728788
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41225917, OMP = 28910310
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 42877314, OMP = 28735294
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41417364, OMP = 29369788
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 39807118, OMP = 28873741
