exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40834381, OMP = 364221477
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40539269, OMP = 368961608
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41305724, OMP = 370949811
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40942744, OMP = 368753899
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41212137, OMP = 364079359
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41376719, OMP = 361442775
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41192461, OMP = 368386414
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40533667, OMP = 358189314
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41907472, OMP = 370401247
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = STATIC, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40760523, OMP = 368513130
