exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9381047, OMP = 4059831
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8871757, OMP = 6038818
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 7507184, OMP = 4108679
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8467529, OMP = 6300726
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8430287, OMP = 6303639
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5613804, OMP = 6567778
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8433844, OMP = 4148730
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 5711318, OMP = 4521381
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 9380650, OMP = 6962366
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 1048576, schedule = GUIDED, chunk_size = 32, num_threads = 8,
version = OMP, num_threads = 8, N = 1048576, ORIG = 8196648, OMP = 6551277
