exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 39952571, OMP = 48939350
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41314306, OMP = 49018067
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 40140708, OMP = 48866544
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41091233, OMP = 49921921
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 40807507, OMP = 49025361
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41390762, OMP = 49273994
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41006364, OMP = 49055371
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 41259495, OMP = 48865169
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 40766714, OMP = 48954665
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 16, num_threads = 2,
version = OMP, num_threads = 2, N = 8388608, ORIG = 40663612, OMP = 48980586
