exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41191307, OMP = 36786144
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 39883351, OMP = 35327910
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41227254, OMP = 30983797
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41167487, OMP = 31771583
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41258881, OMP = 42731805
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 42397485, OMP = 30287550
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40793093, OMP = 30389712
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41074364, OMP = 30928771
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40113915, OMP = 30697796
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = DYNAMIC, chunk_size = 128, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40614133, OMP = 32267027
