exp = experimento, execution = 1, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 52102189, OMP = 30620890
exp = experimento, execution = 2, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41117765, OMP = 29309437
exp = experimento, execution = 3, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40680633, OMP = 29264554
exp = experimento, execution = 4, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40430940, OMP = 31585379
exp = experimento, execution = 5, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41578599, OMP = 29440088
exp = experimento, execution = 6, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40776035, OMP = 30639861
exp = experimento, execution = 7, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 40854944, OMP = 29231568
exp = experimento, execution = 8, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41228010, OMP = 30060635
exp = experimento, execution = 9, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41100484, OMP = 29395336
exp = experimento, execution = 10, benchmark = vectoradd, size_of_data = 8388608, schedule = GUIDED, chunk_size = 256, num_threads = 8,
version = OMP, num_threads = 8, N = 8388608, ORIG = 41578100, OMP = 29326341
